__label|__var|additional_relative_req|var_pop|agegroup|closest_relative_group|case_relative|__stat_char|__stat_num2|__stat_num3|__stat_num1
__n|__n|yes|bd_08#prev_2021|25-64|partner|1|26,331 (100.0)|100||26331
male|male|yes|bd_08#prev_2021|25-64|partner|1|12,011 (45.6)|45.615||12011
cci_g: title|cci_g|yes|bd_08#prev_2021|25-64|partner|1||||
cci_g: +3|cci_g|yes|bd_08#prev_2021|25-64|partner|1|231 (0.9)|0.877||231
cci_g: 0|cci_g|yes|bd_08#prev_2021|25-64|partner|1|23,783 (90.3)|90.323||23783
cci_g: 1-2|cci_g|yes|bd_08#prev_2021|25-64|partner|1|2,317 (8.8)|8.8||2317
age_index|age_index|yes|bd_08#prev_2021|25-64|partner|1|35.0 (29.0;45.4)|28.986|45.37|34.967
education_level: title|education_level|yes|bd_08#prev_2021|25-64|partner|1||||
education_level: long_education|education_level|yes|bd_08#prev_2021|25-64|partner|1|7,415 (28.2)|28.161||7415
education_level: medium_education|education_level|yes|bd_08#prev_2021|25-64|partner|1|12,683 (48.2)|48.168||12683
education_level: no_education|education_level|yes|bd_08#prev_2021|25-64|partner|1|381 (1.4)|1.447||381
education_level: short_education|education_level|yes|bd_08#prev_2021|25-64|partner|1|5,852 (22.2)|22.225||5852
closest_relative_type: title|closest_relative_type|yes|bd_08#prev_2021|25-64|partner|1||||
closest_relative_type: partner|closest_relative_type|yes|bd_08#prev_2021|25-64|partner|1|26,331 (100.0)|100||26331
__n|__n|yes|bd_09#inc_2016_2021|25-64|partner|0|2,162 (100.0)|100||2162
male|male|yes|bd_09#inc_2016_2021|25-64|partner|0|687 (31.8)|31.776||687
cci_g: title|cci_g|yes|bd_09#inc_2016_2021|25-64|partner|0||||
cci_g: +3|cci_g|yes|bd_09#inc_2016_2021|25-64|partner|0|28 (1.3)|1.295||28
cci_g: 0|cci_g|yes|bd_09#inc_2016_2021|25-64|partner|0|1,954 (90.4)|90.379||1954
cci_g: 1-2|cci_g|yes|bd_09#inc_2016_2021|25-64|partner|0|180 (8.3)|8.326||180
age_index|age_index|yes|bd_09#inc_2016_2021|25-64|partner|0|35.4 (28.6;46.7)|28.595|46.689|35.384
education_level: title|education_level|yes|bd_09#inc_2016_2021|25-64|partner|0||||
education_level: long_education|education_level|yes|bd_09#inc_2016_2021|25-64|partner|0|457 (21.1)|21.138||457
education_level: medium_education|education_level|yes|bd_09#inc_2016_2021|25-64|partner|0|1,014 (46.9)|46.901||1014
education_level: no_education|education_level|yes|bd_09#inc_2016_2021|25-64|partner|0|71 (3.3)|3.284||71
education_level: short_education|education_level|yes|bd_09#inc_2016_2021|25-64|partner|0|620 (28.7)|28.677||620
closest_relative_type: title|closest_relative_type|yes|bd_09#inc_2016_2021|25-64|partner|0||||
closest_relative_type: partner|closest_relative_type|yes|bd_09#inc_2016_2021|25-64|partner|0|2,162 (100.0)|100||2162
__n|__n|yes|bd_09#inc_2016_2021|25-64|partner|1|2,162 (100.0)|100||2162
male|male|yes|bd_09#inc_2016_2021|25-64|partner|1|687 (31.8)|31.776||687
cci_g: title|cci_g|yes|bd_09#inc_2016_2021|25-64|partner|1||||
cci_g: +3|cci_g|yes|bd_09#inc_2016_2021|25-64|partner|1|24 (1.1)|1.11||24
cci_g: 0|cci_g|yes|bd_09#inc_2016_2021|25-64|partner|1|1,927 (89.1)|89.13||1927
cci_g: 1-2|cci_g|yes|bd_09#inc_2016_2021|25-64|partner|1|211 (9.8)|9.759||211
age_index|age_index|yes|bd_09#inc_2016_2021|25-64|partner|1|35.3 (28.4;46.7)|28.433|46.691|35.295
education_level: title|education_level|yes|bd_09#inc_2016_2021|25-64|partner|1||||
education_level: long_education|education_level|yes|bd_09#inc_2016_2021|25-64|partner|1|457 (21.1)|21.138||457
education_level: medium_education|education_level|yes|bd_09#inc_2016_2021|25-64|partner|1|1,014 (46.9)|46.901||1014
education_level: no_education|education_level|yes|bd_09#inc_2016_2021|25-64|partner|1|71 (3.3)|3.284||71
education_level: short_education|education_level|yes|bd_09#inc_2016_2021|25-64|partner|1|620 (28.7)|28.677||620
closest_relative_type: title|closest_relative_type|yes|bd_09#inc_2016_2021|25-64|partner|1||||
closest_relative_type: partner|closest_relative_type|yes|bd_09#inc_2016_2021|25-64|partner|1|2,162 (100.0)|100||2162
__n|__n|yes|bd_09#prev_2021|25-64|partner|0|9,817 (100.0)|100||9817
male|male|yes|bd_09#prev_2021|25-64|partner|0|3,470 (35.3)|35.347||3470
cci_g: title|cci_g|yes|bd_09#prev_2021|25-64|partner|0||||
cci_g: +3|cci_g|yes|bd_09#prev_2021|25-64|partner|0|86 (0.9)|0.876||86
cci_g: 0|cci_g|yes|bd_09#prev_2021|25-64|partner|0|8,896 (90.6)|90.618||8896
cci_g: 1-2|cci_g|yes|bd_09#prev_2021|25-64|partner|0|835 (8.5)|8.506||835
age_index|age_index|yes|bd_09#prev_2021|25-64|partner|0|35.9 (30.1;45.8)|30.121|45.836|35.921
education_level: title|education_level|yes|bd_09#prev_2021|25-64|partner|0||||
education_level: long_education|education_level|yes|bd_09#prev_2021|25-64|partner|0|2,053 (20.9)|20.913||2053
education_level: medium_education|education_level|yes|bd_09#prev_2021|25-64|partner|0|4,601 (46.9)|46.868||4601
education_level: no_education|education_level|yes|bd_09#prev_2021|25-64|partner|0|233 (2.4)|2.373||233
education_level: short_education|education_level|yes|bd_09#prev_2021|25-64|partner|0|2,930 (29.8)|29.846||2930
closest_relative_type: title|closest_relative_type|yes|bd_09#prev_2021|25-64|partner|0||||
closest_relative_type: partner|closest_relative_type|yes|bd_09#prev_2021|25-64|partner|0|9,817 (100.0)|100||9817
__n|__n|yes|bd_09#prev_2021|25-64|partner|1|9,817 (100.0)|100||9817
male|male|yes|bd_09#prev_2021|25-64|partner|1|3,470 (35.3)|35.347||3470
cci_g: title|cci_g|yes|bd_09#prev_2021|25-64|partner|1||||
cci_g: +3|cci_g|yes|bd_09#prev_2021|25-64|partner|1|133 (1.4)|1.355||133
cci_g: 0|cci_g|yes|bd_09#prev_2021|25-64|partner|1|8,655 (88.2)|88.163||8655
cci_g: 1-2|cci_g|yes|bd_09#prev_2021|25-64|partner|1|1,029 (10.5)|10.482||1029
age_index|age_index|yes|bd_09#prev_2021|25-64|partner|1|35.8 (29.8;45.9)|29.838|45.863|35.775
education_level: title|education_level|yes|bd_09#prev_2021|25-64|partner|1||||
education_level: long_education|education_level|yes|bd_09#prev_2021|25-64|partner|1|2,053 (20.9)|20.913||2053
education_level: medium_education|education_level|yes|bd_09#prev_2021|25-64|partner|1|4,601 (46.9)|46.868||4601
education_level: no_education|education_level|yes|bd_09#prev_2021|25-64|partner|1|233 (2.4)|2.373||233
education_level: short_education|education_level|yes|bd_09#prev_2021|25-64|partner|1|2,930 (29.8)|29.846||2930
closest_relative_type: title|closest_relative_type|yes|bd_09#prev_2021|25-64|partner|1||||
closest_relative_type: partner|closest_relative_type|yes|bd_09#prev_2021|25-64|partner|1|9,817 (100.0)|100||9817
__n|__n|yes|bd_10#inc_2016_2021|25-64|partner|0|495 (100.0)|100||495
male|male|yes|bd_10#inc_2016_2021|25-64|partner|0|477 (96.4)|96.364||477
cci_g: title|cci_g|yes|bd_10#inc_2016_2021|25-64|partner|0||||
cci_g: +3|cci_g|yes|bd_10#inc_2016_2021|25-64|partner|0|5 (1.0)|1.01||5
cci_g: 0|cci_g|yes|bd_10#inc_2016_2021|25-64|partner|0|458 (92.5)|92.525||458
cci_g: 1-2|cci_g|yes|bd_10#inc_2016_2021|25-64|partner|0|32 (6.5)|6.465||32
age_index|age_index|yes|bd_10#inc_2016_2021|25-64|partner|0|34.6 (29.9;41.8)|29.946|41.836|34.563
education_level: title|education_level|yes|bd_10#inc_2016_2021|25-64|partner|0||||
education_level: long_education|education_level|yes|bd_10#inc_2016_2021|25-64|partner|0|165 (33.3)|33.333||165
education_level: medium_education|education_level|yes|bd_10#inc_2016_2021|25-64|partner|0|229 (46.3)|46.263||229
education_level: no_education|education_level|yes|bd_10#inc_2016_2021|25-64|partner|0|12 (2.4)|2.424||12
education_level: short_education|education_level|yes|bd_10#inc_2016_2021|25-64|partner|0|89 (18.0)|17.98||89
closest_relative_type: title|closest_relative_type|yes|bd_10#inc_2016_2021|25-64|partner|0||||
closest_relative_type: partner|closest_relative_type|yes|bd_10#inc_2016_2021|25-64|partner|0|495 (100.0)|100||495
__n|__n|yes|bd_10#inc_2016_2021|25-64|partner|1|495 (100.0)|100||495
male|male|yes|bd_10#inc_2016_2021|25-64|partner|1|477 (96.4)|96.364||477
cci_g: title|cci_g|yes|bd_10#inc_2016_2021|25-64|partner|1||||
cci_g: +3|cci_g|yes|bd_10#inc_2016_2021|25-64|partner|1|5 (1.0)|1.01||5
cci_g: 0|cci_g|yes|bd_10#inc_2016_2021|25-64|partner|1|459 (92.7)|92.727||459
cci_g: 1-2|cci_g|yes|bd_10#inc_2016_2021|25-64|partner|1|31 (6.3)|6.263||31
age_index|age_index|yes|bd_10#inc_2016_2021|25-64|partner|1|35.0 (29.8;42.2)|29.773|42.187|35.012
education_level: title|education_level|yes|bd_10#inc_2016_2021|25-64|partner|1||||
education_level: long_education|education_level|yes|bd_10#inc_2016_2021|25-64|partner|1|165 (33.3)|33.333||165
education_level: medium_education|education_level|yes|bd_10#inc_2016_2021|25-64|partner|1|229 (46.3)|46.263||229
education_level: no_education|education_level|yes|bd_10#inc_2016_2021|25-64|partner|1|12 (2.4)|2.424||12
education_level: short_education|education_level|yes|bd_10#inc_2016_2021|25-64|partner|1|89 (18.0)|17.98||89
closest_relative_type: title|closest_relative_type|yes|bd_10#inc_2016_2021|25-64|partner|1||||
closest_relative_type: partner|closest_relative_type|yes|bd_10#inc_2016_2021|25-64|partner|1|495 (100.0)|100||495
__n|__n|yes|bd_10#prev_2021|25-64|partner|0|5,726 (100.0)|100||5726
male|male|yes|bd_10#prev_2021|25-64|partner|0|5,590 (97.6)|97.625||5590
cci_g: title|cci_g|yes|bd_10#prev_2021|25-64|partner|0||||
cci_g: +3|cci_g|yes|bd_10#prev_2021|25-64|partner|0|29 (0.5)|0.506||29
cci_g: 0|cci_g|yes|bd_10#prev_2021|25-64|partner|0|5,394 (94.2)|94.202||5394
cci_g: 1-2|cci_g|yes|bd_10#prev_2021|25-64|partner|0|303 (5.3)|5.292||303
age_index|age_index|yes|bd_10#prev_2021|25-64|partner|0|35.8 (31.0;42.4)|31.033|42.392|35.826
education_level: title|education_level|yes|bd_10#prev_2021|25-64|partner|0||||
education_level: long_education|education_level|yes|bd_10#prev_2021|25-64|partner|0|2,411 (42.1)|42.106||2411
education_level: medium_education|education_level|yes|bd_10#prev_2021|25-64|partner|0|2,443 (42.7)|42.665||2443
education_level: no_education|education_level|yes|bd_10#prev_2021|25-64|partner|0|90 (1.6)|1.572||90
education_level: short_education|education_level|yes|bd_10#prev_2021|25-64|partner|0|782 (13.7)|13.657||782
closest_relative_type: title|closest_relative_type|yes|bd_10#prev_2021|25-64|partner|0||||
closest_relative_type: partner|closest_relative_type|yes|bd_10#prev_2021|25-64|partner|0|5,726 (100.0)|100||5726
__n|__n|yes|bd_10#prev_2021|25-64|partner|1|5,726 (100.0)|100||5726
male|male|yes|bd_10#prev_2021|25-64|partner|1|5,590 (97.6)|97.625||5590
cci_g: title|cci_g|yes|bd_10#prev_2021|25-64|partner|1||||
cci_g: +3|cci_g|yes|bd_10#prev_2021|25-64|partner|1|44 (0.8)|0.768||44
cci_g: 0|cci_g|yes|bd_10#prev_2021|25-64|partner|1|5,347 (93.4)|93.381||5347
cci_g: 1-2|cci_g|yes|bd_10#prev_2021|25-64|partner|1|335 (5.9)|5.851||335
age_index|age_index|yes|bd_10#prev_2021|25-64|partner|1|35.8 (30.9;42.5)|30.912|42.515|35.829
education_level: title|education_level|yes|bd_10#prev_2021|25-64|partner|1||||
education_level: long_education|education_level|yes|bd_10#prev_2021|25-64|partner|1|2,411 (42.1)|42.106||2411
education_level: medium_education|education_level|yes|bd_10#prev_2021|25-64|partner|1|2,443 (42.7)|42.665||2443
education_level: no_education|education_level|yes|bd_10#prev_2021|25-64|partner|1|90 (1.6)|1.572||90
education_level: short_education|education_level|yes|bd_10#prev_2021|25-64|partner|1|782 (13.7)|13.657||782
closest_relative_type: title|closest_relative_type|yes|bd_10#prev_2021|25-64|partner|1||||
closest_relative_type: partner|closest_relative_type|yes|bd_10#prev_2021|25-64|partner|1|5,726 (100.0)|100||5726
__n|__n|yes|bd_11#inc_2016_2021|25-64|partner|0|3,271 (100.0)|100||3271
male|male|yes|bd_11#inc_2016_2021|25-64|partner|0|1,557 (47.6)|47.6||1557
cci_g: title|cci_g|yes|bd_11#inc_2016_2021|25-64|partner|0||||
cci_g: +3|cci_g|yes|bd_11#inc_2016_2021|25-64|partner|0|78 (2.4)|2.385||78
cci_g: 0|cci_g|yes|bd_11#inc_2016_2021|25-64|partner|0|2,764 (84.5)|84.5||2764
cci_g: 1-2|cci_g|yes|bd_11#inc_2016_2021|25-64|partner|0|429 (13.1)|13.115||429
age_index|age_index|yes|bd_11#inc_2016_2021|25-64|partner|0|52.2 (42.1;59.2)|42.077|59.207|52.208
education_level: title|education_level|yes|bd_11#inc_2016_2021|25-64|partner|0||||
education_level: long_education|education_level|yes|bd_11#inc_2016_2021|25-64|partner|0|844 (25.8)|25.803||844
education_level: medium_education|education_level|yes|bd_11#inc_2016_2021|25-64|partner|0|1,603 (49.0)|49.006||1603
education_level: no_education|education_level|yes|bd_11#inc_2016_2021|25-64|partner|0|129 (3.9)|3.944||129
education_level: short_education|education_level|yes|bd_11#inc_2016_2021|25-64|partner|0|695 (21.2)|21.247||695
closest_relative_type: title|closest_relative_type|yes|bd_11#inc_2016_2021|25-64|partner|0||||
closest_relative_type: partner|closest_relative_type|yes|bd_11#inc_2016_2021|25-64|partner|0|3,271 (100.0)|100||3271
__n|__n|yes|bd_11#inc_2016_2021|25-64|partner|1|3,271 (100.0)|100||3271
male|male|yes|bd_11#inc_2016_2021|25-64|partner|1|1,557 (47.6)|47.6||1557
cci_g: title|cci_g|yes|bd_11#inc_2016_2021|25-64|partner|1||||
cci_g: +3|cci_g|yes|bd_11#inc_2016_2021|25-64|partner|1|81 (2.5)|2.476||81
cci_g: 0|cci_g|yes|bd_11#inc_2016_2021|25-64|partner|1|2,738 (83.7)|83.705||2738
cci_g: 1-2|cci_g|yes|bd_11#inc_2016_2021|25-64|partner|1|452 (13.8)|13.818||452
age_index|age_index|yes|bd_11#inc_2016_2021|25-64|partner|1|52.5 (42.4;59.2)|42.356|59.24|52.527
education_level: title|education_level|yes|bd_11#inc_2016_2021|25-64|partner|1||||
education_level: long_education|education_level|yes|bd_11#inc_2016_2021|25-64|partner|1|844 (25.8)|25.803||844
education_level: medium_education|education_level|yes|bd_11#inc_2016_2021|25-64|partner|1|1,603 (49.0)|49.006||1603
education_level: no_education|education_level|yes|bd_11#inc_2016_2021|25-64|partner|1|129 (3.9)|3.944||129
education_level: short_education|education_level|yes|bd_11#inc_2016_2021|25-64|partner|1|695 (21.2)|21.247||695
closest_relative_type: title|closest_relative_type|yes|bd_11#inc_2016_2021|25-64|partner|1||||
closest_relative_type: partner|closest_relative_type|yes|bd_11#inc_2016_2021|25-64|partner|1|3,271 (100.0)|100||3271
__n|__n|yes|bd_11#prev_2021|25-64|partner|0|14,911 (100.0)|100||14911
male|male|yes|bd_11#prev_2021|25-64|partner|0|8,306 (55.7)|55.704||8306
cci_g: title|cci_g|yes|bd_11#prev_2021|25-64|partner|0||||
cci_g: +3|cci_g|yes|bd_11#prev_2021|25-64|partner|0|242 (1.6)|1.623||242
cci_g: 0|cci_g|yes|bd_11#prev_2021|25-64|partner|0|13,068 (87.6)|87.64||13068
cci_g: 1-2|cci_g|yes|bd_11#prev_2021|25-64|partner|0|1,601 (10.7)|10.737||1601
age_index|age_index|yes|bd_11#prev_2021|25-64|partner|0|47.3 (36.0;56.5)|36.019|56.549|47.258
education_level: title|education_level|yes|bd_11#prev_2021|25-64|partner|0||||
education_level: long_education|education_level|yes|bd_11#prev_2021|25-64|partner|0|4,365 (29.3)|29.274||4365
education_level: medium_education|education_level|yes|bd_11#prev_2021|25-64|partner|0|7,000 (46.9)|46.945||7000
education_level: no_education|education_level|yes|bd_11#prev_2021|25-64|partner|0|362 (2.4)|2.428||362
education_level: short_education|education_level|yes|bd_11#prev_2021|25-64|partner|0|3,184 (21.4)|21.353||3184
closest_relative_type: title|closest_relative_type|yes|bd_11#prev_2021|25-64|partner|0||||
closest_relative_type: partner|closest_relative_type|yes|bd_11#prev_2021|25-64|partner|0|14,911 (100.0)|100||14911
__n|__n|yes|bd_11#prev_2021|25-64|partner|1|14,911 (100.0)|100||14911
male|male|yes|bd_11#prev_2021|25-64|partner|1|8,306 (55.7)|55.704||8306
cci_g: title|cci_g|yes|bd_11#prev_2021|25-64|partner|1||||
cci_g: +3|cci_g|yes|bd_11#prev_2021|25-64|partner|1|315 (2.1)|2.113||315
cci_g: 0|cci_g|yes|bd_11#prev_2021|25-64|partner|1|12,710 (85.2)|85.239||12710
cci_g: 1-2|cci_g|yes|bd_11#prev_2021|25-64|partner|1|1,886 (12.6)|12.648||1886
age_index|age_index|yes|bd_11#prev_2021|25-64|partner|1|47.4 (35.8;56.7)|35.838|56.708|47.427
education_level: title|education_level|yes|bd_11#prev_2021|25-64|partner|1||||
education_level: long_education|education_level|yes|bd_11#prev_2021|25-64|partner|1|4,365 (29.3)|29.274||4365
education_level: medium_education|education_level|yes|bd_11#prev_2021|25-64|partner|1|7,000 (46.9)|46.945||7000
education_level: no_education|education_level|yes|bd_11#prev_2021|25-64|partner|1|362 (2.4)|2.428||362
education_level: short_education|education_level|yes|bd_11#prev_2021|25-64|partner|1|3,184 (21.4)|21.353||3184
closest_relative_type: title|closest_relative_type|yes|bd_11#prev_2021|25-64|partner|1||||
closest_relative_type: partner|closest_relative_type|yes|bd_11#prev_2021|25-64|partner|1|14,911 (100.0)|100||14911
__n|__n|yes|bd_12#inc_2016_2021|25-64|partner|0|40,793 (100.0)|100||40793
male|male|yes|bd_12#inc_2016_2021|25-64|partner|0|30,904 (75.8)|75.758||30904
cci_g: title|cci_g|yes|bd_12#inc_2016_2021|25-64|partner|0||||
cci_g: +3|cci_g|yes|bd_12#inc_2016_2021|25-64|partner|0|444 (1.1)|1.088||444
cci_g: 0|cci_g|yes|bd_12#inc_2016_2021|25-64|partner|0|36,760 (90.1)|90.113||36760
cci_g: 1-2|cci_g|yes|bd_12#inc_2016_2021|25-64|partner|0|3,589 (8.8)|8.798||3589
age_index|age_index|yes|bd_12#inc_2016_2021|25-64|partner|0|44.0 (35.1;52.4)|35.09|52.367|43.997
education_level: title|education_level|yes|bd_12#inc_2016_2021|25-64|partner|0||||
education_level: long_education|education_level|yes|bd_12#inc_2016_2021|25-64|partner|0|12,525 (30.7)|30.704||12525
education_level: medium_education|education_level|yes|bd_12#inc_2016_2021|25-64|partner|0|19,282 (47.3)|47.268||19282
education_level: no_education|education_level|yes|bd_12#inc_2016_2021|25-64|partner|0|1,535 (3.8)|3.763||1535
education_level: short_education|education_level|yes|bd_12#inc_2016_2021|25-64|partner|0|7,451 (18.3)|18.265||7451
closest_relative_type: title|closest_relative_type|yes|bd_12#inc_2016_2021|25-64|partner|0||||
closest_relative_type: partner|closest_relative_type|yes|bd_12#inc_2016_2021|25-64|partner|0|40,793 (100.0)|100||40793
__n|__n|yes|bd_12#inc_2016_2021|25-64|partner|1|40,793 (100.0)|100||40793
male|male|yes|bd_12#inc_2016_2021|25-64|partner|1|30,904 (75.8)|75.758||30904
cci_g: title|cci_g|yes|bd_12#inc_2016_2021|25-64|partner|1||||
cci_g: +3|cci_g|yes|bd_12#inc_2016_2021|25-64|partner|1|495 (1.2)|1.213||495
cci_g: 0|cci_g|yes|bd_12#inc_2016_2021|25-64|partner|1|36,499 (89.5)|89.474||36499
cci_g: 1-2|cci_g|yes|bd_12#inc_2016_2021|25-64|partner|1|3,799 (9.3)|9.313||3799
age_index|age_index|yes|bd_12#inc_2016_2021|25-64|partner|1|43.9 (35.1;52.4)|35.134|52.384|43.932
education_level: title|education_level|yes|bd_12#inc_2016_2021|25-64|partner|1||||
education_level: long_education|education_level|yes|bd_12#inc_2016_2021|25-64|partner|1|12,525 (30.7)|30.704||12525
education_level: medium_education|education_level|yes|bd_12#inc_2016_2021|25-64|partner|1|19,282 (47.3)|47.268||19282
education_level: no_education|education_level|yes|bd_12#inc_2016_2021|25-64|partner|1|1,535 (3.8)|3.763||1535
education_level: short_education|education_level|yes|bd_12#inc_2016_2021|25-64|partner|1|7,451 (18.3)|18.265||7451
closest_relative_type: title|closest_relative_type|yes|bd_12#inc_2016_2021|25-64|partner|1||||
closest_relative_type: partner|closest_relative_type|yes|bd_12#inc_2016_2021|25-64|partner|1|40,793 (100.0)|100||40793
__n|__n|yes|bd_12#prev_2021|25-64|partner|0|174,753 (100.0)|100||174753
male|male|yes|bd_12#prev_2021|25-64|partner|0|138,916 (79.5)|79.493||138916
cci_g: title|cci_g|yes|bd_12#prev_2021|25-64|partner|0||||
cci_g: +3|cci_g|yes|bd_12#prev_2021|25-64|partner|0|2,979 (1.7)|1.705||2979
cci_g: 0|cci_g|yes|bd_12#prev_2021|25-64|partner|0|152,037 (87.0)|87.001||152037
cci_g: 1-2|cci_g|yes|bd_12#prev_2021|25-64|partner|0|19,737 (11.3)|11.294||19737
age_index|age_index|yes|bd_12#prev_2021|25-64|partner|0|50.3 (40.2;58.1)|40.161|58.129|50.263
education_level: title|education_level|yes|bd_12#prev_2021|25-64|partner|0||||
education_level: long_education|education_level|yes|bd_12#prev_2021|25-64|partner|0|51,628 (29.5)|29.543||51628
education_level: medium_education|education_level|yes|bd_12#prev_2021|25-64|partner|0|89,375 (51.1)|51.144||89375
