same_education_req|var_pop|agegroup|closest_relative_type|case_relative|__var|__label|__stat_char|__stat_num2|__stat_num3|__stat_num1
no|bd_23#inc_2016_2021|25-64|partner|0|cci_g|cci_g: title||||
no|bd_23#inc_2016_2021|25-64|partner|0|cci_g|cci_g: +3|314 (1.3)|1.3423392612859||314
no|bd_23#inc_2016_2021|25-64|partner|0|cci_g|cci_g: 0|20,704 (88.5)|88.5088919288645||20704
no|bd_23#inc_2016_2021|25-64|partner|0|cci_g|cci_g: 1-2|2,374 (10.1)|10.1487688098495||2374
no|bd_23#inc_2016_2021|25-64|partner|0|age_index|age_index|45.1 (35.9;53.8)|35.9424657534246|53.8043229283629|45.114918781
no|bd_23#inc_2016_2021|25-64|partner|0|education_level|education_level: title||||
no|bd_23#inc_2016_2021|25-64|partner|0|education_level|education_level: long_education|8,046 (34.4)|34.3963748290013||8046
no|bd_23#inc_2016_2021|25-64|partner|0|education_level|education_level: medium_education|10,708 (45.8)|45.7763337893296||10708
no|bd_23#inc_2016_2021|25-64|partner|0|education_level|education_level: no_education|1,054 (4.5)|4.50581395348837||1054
no|bd_23#inc_2016_2021|25-64|partner|0|education_level|education_level: short_education|3,584 (15.3)|15.3214774281805||3584
no|bd_23#inc_2016_2021|25-64|partner|1|__n|__n|23,392 (100.0)|100||23392
no|bd_23#inc_2016_2021|25-64|partner|1|male|male|14,615 (62.5)|62.4786251709986||14615
no|bd_23#inc_2016_2021|25-64|partner|1|cci_g|cci_g: title||||
no|bd_23#inc_2016_2021|25-64|partner|1|cci_g|cci_g: +3|398 (1.7)|1.70143638850889||398
no|bd_23#inc_2016_2021|25-64|partner|1|cci_g|cci_g: 0|20,402 (87.2)|87.2178522571819||20402
no|bd_23#inc_2016_2021|25-64|partner|1|cci_g|cci_g: 1-2|2,592 (11.1)|11.0807113543091||2592
no|bd_23#inc_2016_2021|25-64|partner|1|age_index|age_index|44.8 (35.7;53.7)|35.7232876712328|53.6524290740324|44.751115353
no|bd_23#inc_2016_2021|25-64|partner|1|education_level|education_level: title||||
no|bd_23#inc_2016_2021|25-64|partner|1|education_level|education_level: long_education|6,294 (26.9)|26.906634746922||6294
no|bd_23#inc_2016_2021|25-64|partner|1|education_level|education_level: medium_education|10,711 (45.8)|45.7891586867305||10711
no|bd_23#inc_2016_2021|25-64|partner|1|education_level|education_level: no_education|1,019 (4.4)|4.35619015047879||1019
no|bd_23#inc_2016_2021|25-64|partner|1|education_level|education_level: short_education|5,368 (22.9)|22.9480164158686||5368
no|bd_23#inc_2016_2021|25-64|sibling|0|__n|__n|3,842 (100.0)|100||3842
no|bd_23#inc_2016_2021|25-64|sibling|0|male|male|2,005 (52.2)|52.1863612701718||2005
no|bd_23#inc_2016_2021|25-64|sibling|0|cci_g|cci_g: title||||
no|bd_23#inc_2016_2021|25-64|sibling|0|cci_g|cci_g: +3|83 (2.2)|2.16033315981259||83
no|bd_23#inc_2016_2021|25-64|sibling|0|cci_g|cci_g: 0|3,261 (84.9)|84.8776678813118||3261
no|bd_23#inc_2016_2021|25-64|sibling|0|cci_g|cci_g: 1-2|498 (13.0)|12.9619989588755||498
no|bd_23#inc_2016_2021|25-64|sibling|0|age_index|age_index|47.6 (32.6;57.3)|32.6368740175162|57.2560146717568|47.583561644
no|bd_23#inc_2016_2021|25-64|sibling|0|education_level|education_level: title||||
no|bd_23#inc_2016_2021|25-64|sibling|0|education_level|education_level: long_education|980 (25.5)|25.5075481520041||980
no|bd_23#inc_2016_2021|25-64|sibling|0|education_level|education_level: medium_education|1,648 (42.9)|42.8943258719417||1648
no|bd_23#inc_2016_2021|25-64|sibling|0|education_level|education_level: no_education|99 (2.6)|2.5767829255596||99
no|bd_23#inc_2016_2021|25-64|sibling|0|education_level|education_level: short_education|1,115 (29.0)|29.0213430504945||1115
no|bd_23#inc_2016_2021|25-64|sibling|1|__n|__n|3,842 (100.0)|100||3842
no|bd_23#inc_2016_2021|25-64|sibling|1|male|male|2,006 (52.2)|52.2123893805309||2006
no|bd_23#inc_2016_2021|25-64|sibling|1|cci_g|cci_g: title||||
no|bd_23#inc_2016_2021|25-64|sibling|1|cci_g|cci_g: +3|87 (2.3)|2.26444560124934||87
no|bd_23#inc_2016_2021|25-64|sibling|1|cci_g|cci_g: 0|3,286 (85.5)|85.5283706402915||3286
no|bd_23#inc_2016_2021|25-64|sibling|1|cci_g|cci_g: 1-2|469 (12.2)|12.2071837584591||469
no|bd_23#inc_2016_2021|25-64|sibling|1|age_index|age_index|45.5 (31.3;56.0)|31.3490755296055|55.9753424657534|45.529365971
no|bd_23#inc_2016_2021|25-64|sibling|1|education_level|education_level: title||||
no|bd_23#inc_2016_2021|25-64|sibling|1|education_level|education_level: long_education|809 (21.1)|21.056741280583||809
no|bd_23#inc_2016_2021|25-64|sibling|1|education_level|education_level: medium_education|1,785 (46.5)|46.4601769911504||1785
no|bd_23#inc_2016_2021|25-64|sibling|1|education_level|education_level: no_education|83 (2.2)|2.16033315981259||83
no|bd_23#inc_2016_2021|25-64|sibling|1|education_level|education_level: short_education|1,165 (30.3)|30.3227485684539||1165
no|bd_23#inc_2016_2021|65+|child|0|__n|__n|2,599 (100.0)|100||2599
no|bd_23#inc_2016_2021|65+|child|0|male|male|1,320 (50.8)|50.7887649095806||1320
no|bd_23#inc_2016_2021|65+|child|0|cci_g|cci_g: title||||
no|bd_23#inc_2016_2021|65+|child|0|cci_g|cci_g: +3|42 (1.6)|1.61600615621392||42
no|bd_23#inc_2016_2021|65+|child|0|cci_g|cci_g: 0|2,269 (87.3)|87.3028087726048||2269
no|bd_23#inc_2016_2021|65+|child|0|cci_g|cci_g: 1-2|288 (11.1)|11.0811850711812||288
no|bd_23#inc_2016_2021|65+|child|0|age_index|age_index|50.6 (44.1;56.5)|44.1013698630137|56.4739726027397|50.556164384
no|bd_23#inc_2016_2021|65+|child|0|education_level|education_level: title||||
no|bd_23#inc_2016_2021|65+|child|0|education_level|education_level: long_education|880 (33.9)|33.859176606387||880
no|bd_23#inc_2016_2021|65+|child|0|education_level|education_level: medium_education|1,259 (48.4)|48.4417083493651||1259
no|bd_23#inc_2016_2021|65+|child|0|education_level|education_level: no_education|24 (0.9)|0.9234320892651||24
no|bd_23#inc_2016_2021|65+|child|0|education_level|education_level: short_education|436 (16.8)|16.7756829549826||436
no|bd_23#inc_2016_2021|65+|child|1|__n|__n|2,599 (100.0)|100||2599
no|bd_23#inc_2016_2021|65+|child|1|male|male|1,383 (53.2)|53.2127741439015||1383
no|bd_23#inc_2016_2021|65+|child|1|cci_g|cci_g: title||||
no|bd_23#inc_2016_2021|65+|child|1|cci_g|cci_g: +3|56 (2.2)|2.1546748749519||56
no|bd_23#inc_2016_2021|65+|child|1|cci_g|cci_g: 0|2,215 (85.2)|85.2250865717583||2215
no|bd_23#inc_2016_2021|65+|child|1|cci_g|cci_g: 1-2|328 (12.6)|12.6202385532897||328
no|bd_23#inc_2016_2021|65+|child|1|age_index|age_index|50.5 (44.0;56.8)|43.9808219178082|56.7698630136986|50.547945205
no|bd_23#inc_2016_2021|65+|child|1|education_level|education_level: title||||
no|bd_23#inc_2016_2021|65+|child|1|education_level|education_level: long_education|872 (33.6)|33.5513659099653||872
no|bd_23#inc_2016_2021|65+|child|1|education_level|education_level: medium_education|1,229 (47.3)|47.2874182377837||1229
no|bd_23#inc_2016_2021|65+|child|1|education_level|education_level: no_education|25 (1.0)|0.96190842631781||25
no|bd_23#inc_2016_2021|65+|child|1|education_level|education_level: short_education|473 (18.2)|18.199307425933||473
no|bd_23#inc_2016_2021|65+|grouped|0|__n|__n|5,226 (100.0)|100||5226
no|bd_23#inc_2016_2021|65+|grouped|0|male|male|2,731 (52.3)|52.2579410639112||2731
no|bd_23#inc_2016_2021|65+|grouped|0|cci_g|cci_g: title||||
no|bd_23#inc_2016_2021|65+|grouped|0|cci_g|cci_g: +3|315 (6.0)|6.02755453501722||315
no|bd_23#inc_2016_2021|65+|grouped|0|cci_g|cci_g: 0|3,851 (73.7)|73.6892460773057||3851
no|bd_23#inc_2016_2021|65+|grouped|0|cci_g|cci_g: 1-2|1,060 (20.3)|20.283199387677||1060
no|bd_23#inc_2016_2021|65+|grouped|0|age_index|age_index|62.8 (50.6;73.0)|50.5561643835616|72.976615016094|62.773972603
no|bd_23#inc_2016_2021|65+|grouped|0|education_level|education_level: title||||
no|bd_23#inc_2016_2021|65+|grouped|0|education_level|education_level: long_education|1,404 (26.9)|26.865671641791||1404
no|bd_23#inc_2016_2021|65+|grouped|0|education_level|education_level: medium_education|2,480 (47.5)|47.4550325296594||2480
no|bd_23#inc_2016_2021|65+|grouped|0|education_level|education_level: no_education|221 (4.2)|4.22885572139303||221
no|bd_23#inc_2016_2021|65+|grouped|0|education_level|education_level: short_education|1,121 (21.5)|21.4504401071565||1121
no|bd_23#inc_2016_2021|65+|grouped|1|__n|__n|5,226 (100.0)|100||5226
no|bd_23#inc_2016_2021|65+|grouped|1|male|male|2,796 (53.5)|53.5017221584385||2796
no|bd_23#inc_2016_2021|65+|grouped|1|cci_g|cci_g: title||||
no|bd_23#inc_2016_2021|65+|grouped|1|cci_g|cci_g: +3|464 (8.9)|8.87868350554917||464
no|bd_23#inc_2016_2021|65+|grouped|1|cci_g|cci_g: 0|3,595 (68.8)|68.7906620742441||3595
no|bd_23#inc_2016_2021|65+|grouped|1|cci_g|cci_g: 1-2|1,167 (22.3)|22.3306544202066||1167
no|bd_23#inc_2016_2021|65+|grouped|1|age_index|age_index|62.3 (50.5;73.3)|50.4712328767123|73.331506849315|62.28344936
no|bd_23#inc_2016_2021|65+|grouped|1|education_level|education_level: title||||
no|bd_23#inc_2016_2021|65+|grouped|1|education_level|education_level: long_education|1,390 (26.6)|26.5977803291236||1390
no|bd_23#inc_2016_2021|65+|grouped|1|education_level|education_level: medium_education|2,445 (46.8)|46.7853042479908||2445
no|bd_23#inc_2016_2021|65+|grouped|1|education_level|education_level: no_education|206 (3.9)|3.94182931496364||206
no|bd_23#inc_2016_2021|65+|grouped|1|education_level|education_level: short_education|1,185 (22.7)|22.6750861079219||1185
no|bd_23#inc_2016_2021|65+|partner|0|__n|__n|2,627 (100.0)|100||2627
no|bd_23#inc_2016_2021|65+|partner|0|male|male|1,411 (53.7)|53.71145793681||1411
no|bd_23#inc_2016_2021|65+|partner|0|cci_g|cci_g: title||||
no|bd_23#inc_2016_2021|65+|partner|0|cci_g|cci_g: +3|273 (10.4)|10.3920822230681||273
no|bd_23#inc_2016_2021|65+|partner|0|cci_g|cci_g: 0|1,582 (60.2)|60.2207841644461||1582
no|bd_23#inc_2016_2021|65+|partner|0|cci_g|cci_g: 1-2|772 (29.4)|29.3871336124857||772
no|bd_23#inc_2016_2021|65+|partner|0|age_index|age_index|72.9 (68.2;78.0)|68.2|78.0291563739801|72.902971779
no|bd_23#inc_2016_2021|65+|partner|0|education_level|education_level: title||||
no|bd_23#inc_2016_2021|65+|partner|0|education_level|education_level: long_education|524 (19.9)|19.9467072706509||524
no|bd_23#inc_2016_2021|65+|partner|0|education_level|education_level: medium_education|1,221 (46.5)|46.4788732394366||1221
no|bd_23#inc_2016_2021|65+|partner|0|education_level|education_level: no_education|197 (7.5)|7.49904834411876||197
no|bd_23#inc_2016_2021|65+|partner|0|education_level|education_level: short_education|685 (26.1)|26.0753711457936||685
no|bd_23#inc_2016_2021|65+|partner|1|__n|__n|2,627 (100.0)|100||2627
no|bd_23#inc_2016_2021|65+|partner|1|male|male|1,413 (53.8)|53.7875904073087||1413
no|bd_23#inc_2016_2021|65+|partner|1|cci_g|cci_g: title||||
no|bd_23#inc_2016_2021|65+|partner|1|cci_g|cci_g: +3|408 (15.5)|15.5310239817282||408
no|bd_23#inc_2016_2021|65+|partner|1|cci_g|cci_g: 0|1,380 (52.5)|52.5314046440807||1380
no|bd_23#inc_2016_2021|65+|partner|1|cci_g|cci_g: 1-2|839 (31.9)|31.9375713741911||839
no|bd_23#inc_2016_2021|65+|partner|1|age_index|age_index|73.3 (68.2;78.7)|68.1860169174339|78.7185343214312|73.268493151
no|bd_23#inc_2016_2021|65+|partner|1|education_level|education_level: title||||
no|bd_23#inc_2016_2021|65+|partner|1|education_level|education_level: long_education|518 (19.7)|19.7183098591549||518
no|bd_23#inc_2016_2021|65+|partner|1|education_level|education_level: medium_education|1,216 (46.3)|46.2885420631899||1216
no|bd_23#inc_2016_2021|65+|partner|1|education_level|education_level: no_education|181 (6.9)|6.88998858012942||181
no|bd_23#inc_2016_2021|65+|partner|1|education_level|education_level: short_education|712 (27.1)|27.1031594975257||712
no|bd_23#prev_2021|0-24|father|0|__n|__n|31,811 (100.0)|100||31811
no|bd_23#prev_2021|0-24|father|0|male|male|31,811 (100.0)|100||31811
no|bd_23#prev_2021|0-24|father|0|cci_g|cci_g: title||||
no|bd_23#prev_2021|0-24|father|0|cci_g|cci_g: +3|505 (1.6)|1.5875011788375||505
no|bd_23#prev_2021|0-24|father|0|cci_g|cci_g: 0|27,652 (86.9)|86.9259061330986||27652
no|bd_23#prev_2021|0-24|father|0|cci_g|cci_g: 1-2|3,654 (11.5)|11.4865926880638||3654
no|bd_23#prev_2021|0-24|father|0|age_index|age_index|51.9 (47.6;56.0)|47.5671232876712|55.972602739726|51.854794521
no|bd_23#prev_2021|0-24|father|0|education_level|education_level: title||||
no|bd_23#prev_2021|0-24|father|0|education_level|education_level: long_education|9,028 (28.4)|28.3801200842475||9028
no|bd_23#prev_2021|0-24|father|0|education_level|education_level: medium_education|16,316 (51.3)|51.29043412656||16316
no|bd_23#prev_2021|0-24|father|0|education_level|education_level: no_education|892 (2.8)|2.80406148816447||892
no|bd_23#prev_2021|0-24|father|0|education_level|education_level: short_education|5,575 (17.5)|17.5253843010279||5575
no|bd_23#prev_2021|0-24|father|1|__n|__n|31,811 (100.0)|100||31811
no|bd_23#prev_2021|0-24|father|1|male|male|31,811 (100.0)|100||31811
no|bd_23#prev_2021|0-24|father|1|cci_g|cci_g: title||||
no|bd_23#prev_2021|0-24|father|1|cci_g|cci_g: +3|676 (2.1)|2.12505108295872||676
no|bd_23#prev_2021|0-24|father|1|cci_g|cci_g: 0|26,856 (84.4)|84.4236270472478||26856
no|bd_23#prev_2021|0-24|father|1|cci_g|cci_g: 1-2|4,279 (13.5)|13.4513218697934||4279
no|bd_23#prev_2021|0-24|father|1|age_index|age_index|51.3 (46.8;55.8)|46.7890410958904|55.8027397260274|51.320547945
no|bd_23#prev_2021|0-24|father|1|education_level|education_level: title||||
no|bd_23#prev_2021|0-24|father|1|education_level|education_level: long_education|7,313 (23.0)|22.9889032095815||7313
no|bd_23#prev_2021|0-24|father|1|education_level|education_level: medium_education|16,530 (52.0)|51.9631573983842||16530
no|bd_23#prev_2021|0-24|father|1|education_level|education_level: no_education|716 (2.3)|2.25079375058941||716
no|bd_23#prev_2021|0-24|father|1|education_level|education_level: short_education|7,252 (22.8)|22.7971456414447||7252
no|bd_23#prev_2021|0-24|mother|0|__n|__n|31,871 (100.0)|100||31871
no|bd_23#prev_2021|0-24|mother|0|male|male|0 (0.0)|0||0
no|bd_23#prev_2021|0-24|mother|0|cci_g|cci_g: title||||
no|bd_23#prev_2021|0-24|mother|0|cci_g|cci_g: +3|342 (1.1)|1.07307583696777||342
no|bd_23#prev_2021|0-24|mother|0|cci_g|cci_g: 0|27,957 (87.7)|87.7192431991465||27957
no|bd_23#prev_2021|0-24|mother|0|cci_g|cci_g: 1-2|3,572 (11.2)|11.2076809638856||3572
no|bd_23#prev_2021|0-24|mother|0|age_index|age_index|49.5 (45.5;53.6)|45.545205479452|53.6082191780822|49.526027397
no|bd_23#prev_2021|0-24|mother|0|education_level|education_level: title||||
no|bd_23#prev_2021|0-24|mother|0|education_level|education_level: long_education|12,523 (39.3)|39.292773995168||12523
no|bd_23#prev_2021|0-24|mother|0|education_level|education_level: medium_education|14,001 (43.9)|43.9302186941106||14001
no|bd_23#prev_2021|0-24|mother|0|education_level|education_level: no_education|666 (2.1)|2.08967399830567||666
no|bd_23#prev_2021|0-24|mother|0|education_level|education_level: short_education|4,681 (14.7)|14.6873333124156||4681
no|bd_23#prev_2021|0-24|mother|1|__n|__n|31,871 (100.0)|100||31871
no|bd_23#prev_2021|0-24|mother|1|male|male|0 (0.0)|0||0
no|bd_23#prev_2021|0-24|mother|1|cci_g|cci_g: title||||
no|bd_23#prev_2021|0-24|mother|1|cci_g|cci_g: +3|523 (1.6)|1.64099024191271||523
no|bd_23#prev_2021|0-24|mother|1|cci_g|cci_g: 0|26,781 (84.0)|84.0293683913275||26781
no|bd_23#prev_2021|0-24|mother|1|cci_g|cci_g: 1-2|4,567 (14.3)|14.3296413667597||4567
no|bd_23#prev_2021|0-24|mother|1|age_index|age_index|49.0 (44.9;53.4)|44.8524590163934|53.372602739726|48.964480874
no|bd_23#prev_2021|0-24|mother|1|education_level|education_level: title||||
no|bd_23#prev_2021|0-24|mother|1|education_level|education_level: long_education|10,768 (33.8)|33.7862006212544||10768
no|bd_23#prev_2021|0-24|mother|1|education_level|education_level: medium_education|14,545 (45.6)|45.6370995575915||14545
no|bd_23#prev_2021|0-24|mother|1|education_level|education_level: no_education|461 (1.4)|1.44645602585422||461
no|bd_23#prev_2021|0-24|mother|1|education_level|education_level: short_education|6,097 (19.1)|19.1302437952998||6097
no|bd_23#prev_2021|25-64|child|0|__n|__n|34,981 (100.0)|100||34981
no|bd_23#prev_2021|25-64|child|0|male|male|18,440 (52.7)|52.7143306366313||18440
no|bd_23#prev_2021|25-64|child|0|cci_g|cci_g: title||||
no|bd_23#prev_2021|25-64|child|0|cci_g|cci_g: +3|63 (0.2)|0.18009776735942||63
no|bd_23#prev_2021|25-64|child|0|cci_g|cci_g: 0|33,147 (94.8)|94.7571538835368||33147
no|bd_23#prev_2021|25-64|child|0|cci_g|cci_g: 1-2|1,771 (5.1)|5.0627483491038||1771
no|bd_23#prev_2021|25-64|child|0|age_index|age_index|18.6 (11.2;26.9)|11.172602739726|26.945205479452|18.564383562
no|bd_23#prev_2021|25-64|child|0|education_level|education_level: title||||
no|bd_23#prev_2021|25-64|child|0|education_level|education_level: long_education|3,728 (10.7)|10.6572139161258||3728
no|bd_23#prev_2021|25-64|child|0|education_level|education_level: medium_education|7,270 (20.8)|20.7827106143334||7270
no|bd_23#prev_2021|25-64|child|0|education_level|education_level: no_education|10,970 (31.4)|31.3598810782996||10970
no|bd_23#prev_2021|25-64|child|0|education_level|education_level: short_education|13,013 (37.2)|37.2001943912409||13013
no|bd_23#prev_2021|25-64|child|1|__n|__n|34,981 (100.0)|100||34981
no|bd_23#prev_2021|25-64|child|1|male|male|18,847 (53.9)|53.8778193876676||18847
no|bd_23#prev_2021|25-64|child|1|cci_g|cci_g: title||||
no|bd_23#prev_2021|25-64|child|1|cci_g|cci_g: +3|79 (0.2)|0.22583688287927||79
no|bd_23#prev_2021|25-64|child|1|cci_g|cci_g: 0|32,699 (93.5)|93.4764586489808||32699
no|bd_23#prev_2021|25-64|child|1|cci_g|cci_g: 1-2|2,203 (6.3)|6.29770446813984||2203
no|bd_23#prev_2021|25-64|child|1|age_index|age_index|19.8 (12.5;28.1)|12.5300546448087|28.0601092896174|19.789041096
no|bd_23#prev_2021|25-64|child|1|education_level|education_level: title||||
no|bd_23#prev_2021|25-64|child|1|education_level|education_level: long_education|3,534 (10.1)|10.1026271404476||3534
no|bd_23#prev_2021|25-64|child|1|education_level|education_level: medium_education|7,490 (21.4)|21.4116234527314||7490
no|bd_23#prev_2021|25-64|child|1|education_level|education_level: no_education|9,618 (27.5)|27.494925816872||9618
no|bd_23#prev_2021|25-64|child|1|education_level|education_level: short_education|14,339 (41.0)|40.9908235899488||14339
no|bd_23#prev_2021|25-64|grouped|0|__n|__n|156,632 (100.0)|100||156632
no|bd_23#prev_2021|25-64|grouped|0|male|male|82,323 (52.6)|52.558225649931||82323
no|bd_23#prev_2021|25-64|grouped|0|cci_g|cci_g: title||||
no|bd_23#prev_2021|25-64|grouped|0|cci_g|cci_g: +3|3,820 (2.4)|2.43883753000664||3820
no|bd_23#prev_2021|25-64|grouped|0|cci_g|cci_g: 0|133,399 (85.2)|85.1671433678941||133399
no|bd_23#prev_2021|25-64|grouped|0|cci_g|cci_g: 1-2|19,413 (12.4)|12.3940191020991||19413
no|bd_23#prev_2021|25-64|grouped|0|age_index|age_index|46.2 (30.1;59.5)|30.117808219178|59.4575342465753|46.249315068
no|bd_23#prev_2021|25-64|grouped|0|education_level|education_level: title||||
no|bd_23#prev_2021|25-64|grouped|0|education_level|education_level: long_education|40,480 (25.8)|25.8440165483426||40480
no|bd_23#prev_2021|25-64|grouped|0|education_level|education_level: medium_education|62,526 (39.9)|39.9190459165432||62526
no|bd_23#prev_2021|25-64|grouped|0|education_level|education_level: no_education|16,493 (10.5)|10.5297768016752||16493
no|bd_23#prev_2021|25-64|grouped|0|education_level|education_level: short_education|37,133 (23.7)|23.7071607334388||37133
no|bd_23#prev_2021|25-64|grouped|1|__n|__n|156,632 (100.0)|100||156632
no|bd_23#prev_2021|25-64|grouped|1|male|male|83,159 (53.1)|53.091960774299||83159
no|bd_23#prev_2021|25-64|grouped|1|cci_g|cci_g: title||||
no|bd_23#prev_2021|25-64|grouped|1|cci_g|cci_g: +3|4,448 (2.8)|2.83977731242657||4448
