__label|__var|same_education_req|var_pop|agegroup|closest_relative_type|case_relative|__stat_char|__stat_num2|__stat_num3|__stat_num1
cci_g: 0|cci_g|no|bd_15#prev_2021|25-64|partner|0|6,496 (85.9)|85.9372932927636||6496
cci_g: 1-2|cci_g|no|bd_15#prev_2021|25-64|partner|0|913 (12.1)|12.0783172377298||913
age_index|age_index|no|bd_15#prev_2021|25-64|partner|0|51.0 (42.5;58.3)|42.5123287671232|58.3205479452054|51.032876712
education_level: title|education_level|no|bd_15#prev_2021|25-64|partner|0||||
education_level: long_education|education_level|no|bd_15#prev_2021|25-64|partner|0|2,336 (30.9)|30.9035586717819||2336
education_level: medium_education|education_level|no|bd_15#prev_2021|25-64|partner|0|3,704 (49.0)|49.0011906336817||3704
education_level: no_education|education_level|no|bd_15#prev_2021|25-64|partner|0|325 (4.3)|4.29951051726418||325
education_level: short_education|education_level|no|bd_15#prev_2021|25-64|partner|0|1,194 (15.8)|15.7957401772721||1194
__n|__n|no|bd_15#prev_2021|25-64|partner|1|7,559 (100.0)|100||7559
male|male|no|bd_15#prev_2021|25-64|partner|1|5,375 (71.1)|71.1072893239846||5375
cci_g: title|cci_g|no|bd_15#prev_2021|25-64|partner|1||||
cci_g: +3|cci_g|no|bd_15#prev_2021|25-64|partner|1|161 (2.1)|2.12991136393702||161
cci_g: 0|cci_g|no|bd_15#prev_2021|25-64|partner|1|6,446 (85.3)|85.2758301362614||6446
cci_g: 1-2|cci_g|no|bd_15#prev_2021|25-64|partner|1|952 (12.6)|12.5942584998015||952
age_index|age_index|no|bd_15#prev_2021|25-64|partner|1|51.4 (42.7;58.7)|42.7369863013698|58.7123287671233|51.35890411
education_level: title|education_level|no|bd_15#prev_2021|25-64|partner|1||||
education_level: long_education|education_level|no|bd_15#prev_2021|25-64|partner|1|2,183 (28.9)|28.8794814128853||2183
education_level: medium_education|education_level|no|bd_15#prev_2021|25-64|partner|1|3,881 (51.3)|51.3427702076994||3881
education_level: no_education|education_level|no|bd_15#prev_2021|25-64|partner|1|213 (2.8)|2.81783304669929||213
education_level: short_education|education_level|no|bd_15#prev_2021|25-64|partner|1|1,282 (17.0)|16.9599153327159||1282
__n|__n|no|bd_16#inc_2016_2021|25-64|partner|0|942 (100.0)|100||942
male|male|no|bd_16#inc_2016_2021|25-64|partner|0|506 (53.7)|53.7154989384288||506
cci_g: title|cci_g|no|bd_16#inc_2016_2021|25-64|partner|0||||
cci_g: +3|cci_g|no|bd_16#inc_2016_2021|25-64|partner|0|15 (1.6)|1.59235668789808||15
cci_g: 0|cci_g|no|bd_16#inc_2016_2021|25-64|partner|0|794 (84.3)|84.2887473460721||794
cci_g: 1-2|cci_g|no|bd_16#inc_2016_2021|25-64|partner|0|133 (14.1)|14.1188959660297||133
age_index|age_index|no|bd_16#inc_2016_2021|25-64|partner|0|50.1 (40.9;57.7)|40.8915188262594|57.7232876712328|50.056164384
education_level: title|education_level|no|bd_16#inc_2016_2021|25-64|partner|0||||
education_level: long_education|education_level|no|bd_16#inc_2016_2021|25-64|partner|0|292 (31.0)|30.9978768577494||292
education_level: medium_education|education_level|no|bd_16#inc_2016_2021|25-64|partner|0|474 (50.3)|50.3184713375796||474
education_level: no_education|education_level|no|bd_16#inc_2016_2021|25-64|partner|0|37 (3.9)|3.92781316348195||37
education_level: short_education|education_level|no|bd_16#inc_2016_2021|25-64|partner|0|139 (14.8)|14.7558386411889||139
__n|__n|no|bd_16#inc_2016_2021|25-64|partner|1|942 (100.0)|100||942
male|male|no|bd_16#inc_2016_2021|25-64|partner|1|509 (54.0)|54.0339702760085||509
cci_g: title|cci_g|no|bd_16#inc_2016_2021|25-64|partner|1||||
cci_g: +3|cci_g|no|bd_16#inc_2016_2021|25-64|partner|1|21 (2.2)|2.22929936305732||21
cci_g: 0|cci_g|no|bd_16#inc_2016_2021|25-64|partner|1|785 (83.3)|83.3333333333333||785
cci_g: 1-2|cci_g|no|bd_16#inc_2016_2021|25-64|partner|1|136 (14.4)|14.4373673036093||136
age_index|age_index|no|bd_16#inc_2016_2021|25-64|partner|1|50.4 (41.5;57.7)|41.4702672355715|57.6966314843925|50.360479826
education_level: title|education_level|no|bd_16#inc_2016_2021|25-64|partner|1||||
education_level: long_education|education_level|no|bd_16#inc_2016_2021|25-64|partner|1|284 (30.1)|30.1486199575371||284
education_level: medium_education|education_level|no|bd_16#inc_2016_2021|25-64|partner|1|463 (49.2)|49.1507430997877||463
education_level: no_education|education_level|no|bd_16#inc_2016_2021|25-64|partner|1|32 (3.4)|3.39702760084925||32
education_level: short_education|education_level|no|bd_16#inc_2016_2021|25-64|partner|1|163 (17.3)|17.3036093418259||163
__n|__n|no|bd_16#prev_2021|25-64|partner|0|2,414 (100.0)|100||2414
male|male|no|bd_16#prev_2021|25-64|partner|0|1,309 (54.2)|54.225352112676||1309
cci_g: title|cci_g|no|bd_16#prev_2021|25-64|partner|0||||
cci_g: +3|cci_g|no|bd_16#prev_2021|25-64|partner|0|48 (2.0)|1.98840099420049||48
cci_g: 0|cci_g|no|bd_16#prev_2021|25-64|partner|0|2,061 (85.4)|85.3769676884838||2061
cci_g: 1-2|cci_g|no|bd_16#prev_2021|25-64|partner|0|305 (12.6)|12.6346313173156||305
age_index|age_index|no|bd_16#prev_2021|25-64|partner|0|50.9 (41.2;58.1)|41.1753424657534|58.1232876712328|50.910958904
education_level: title|education_level|no|bd_16#prev_2021|25-64|partner|0||||
education_level: long_education|education_level|no|bd_16#prev_2021|25-64|partner|0|775 (32.1)|32.1043910521955||775
education_level: medium_education|education_level|no|bd_16#prev_2021|25-64|partner|0|1,144 (47.4)|47.3902236951118||1144
education_level: no_education|education_level|no|bd_16#prev_2021|25-64|partner|0|116 (4.8)|4.8053024026512||116
education_level: short_education|education_level|no|bd_16#prev_2021|25-64|partner|0|379 (15.7)|15.7000828500414||379
__n|__n|no|bd_16#prev_2021|25-64|partner|1|2,414 (100.0)|100||2414
male|male|no|bd_16#prev_2021|25-64|partner|1|1,304 (54.0)|54.0182270091135||1304
cci_g: title|cci_g|no|bd_16#prev_2021|25-64|partner|1||||
cci_g: +3|cci_g|no|bd_16#prev_2021|25-64|partner|1|60 (2.5)|2.48550124275062||60
cci_g: 0|cci_g|no|bd_16#prev_2021|25-64|partner|1|2,042 (84.6)|84.5898922949461||2042
cci_g: 1-2|cci_g|no|bd_16#prev_2021|25-64|partner|1|312 (12.9)|12.9246064623032||312
age_index|age_index|no|bd_16#prev_2021|25-64|partner|1|51.2 (41.3;58.5)|41.2849315068493|58.4712328767123|51.169863014
education_level: title|education_level|no|bd_16#prev_2021|25-64|partner|1||||
education_level: long_education|education_level|no|bd_16#prev_2021|25-64|partner|1|723 (30.0)|29.9502899751449||723
education_level: medium_education|education_level|no|bd_16#prev_2021|25-64|partner|1|1,200 (49.7)|49.7100248550124||1200
education_level: no_education|education_level|no|bd_16#prev_2021|25-64|partner|1|67 (2.8)|2.77547638773819||67
education_level: short_education|education_level|no|bd_16#prev_2021|25-64|partner|1|424 (17.6)|17.5642087821043||424
__n|__n|no|bd_17#inc_2016_2021|25-64|partner|0|568 (100.0)|100||568
male|male|no|bd_17#inc_2016_2021|25-64|partner|0|248 (43.7)|43.6619718309859||248
cci_g: title|cci_g|no|bd_17#inc_2016_2021|25-64|partner|0||||
cci_g: +3|cci_g|no|bd_17#inc_2016_2021|25-64|partner|0|12 (2.1)|2.11267605633802||12
cci_g: 0|cci_g|no|bd_17#inc_2016_2021|25-64|partner|0|473 (83.3)|83.2746478873239||473
cci_g: 1-2|cci_g|no|bd_17#inc_2016_2021|25-64|partner|0|83 (14.6)|14.612676056338||83
age_index|age_index|no|bd_17#inc_2016_2021|25-64|partner|0|54.7 (46.6;60.7)|46.5593345310277|60.7493150684931|54.71300247
education_level: title|education_level|no|bd_17#inc_2016_2021|25-64|partner|0||||
education_level: long_education|education_level|no|bd_17#inc_2016_2021|25-64|partner|0|175 (30.8)|30.8098591549295||175
education_level: medium_education|education_level|no|bd_17#inc_2016_2021|25-64|partner|0|266 (46.8)|46.8309859154929||266
education_level: no_education|education_level|no|bd_17#inc_2016_2021|25-64|partner|0|26 (4.6)|4.57746478873239||26
education_level: short_education|education_level|no|bd_17#inc_2016_2021|25-64|partner|0|101 (17.8)|17.781690140845||101
__n|__n|no|bd_17#inc_2016_2021|25-64|partner|1|568 (100.0)|100||568
male|male|no|bd_17#inc_2016_2021|25-64|partner|1|247 (43.5)|43.4859154929577||247
cci_g: title|cci_g|no|bd_17#inc_2016_2021|25-64|partner|1||||
cci_g: +3|cci_g|no|bd_17#inc_2016_2021|25-64|partner|1|19 (3.3)|3.34507042253521||19
cci_g: 0|cci_g|no|bd_17#inc_2016_2021|25-64|partner|1|462 (81.3)|81.338028169014||462
cci_g: 1-2|cci_g|no|bd_17#inc_2016_2021|25-64|partner|1|87 (15.3)|15.3169014084507||87
age_index|age_index|no|bd_17#inc_2016_2021|25-64|partner|1|54.6 (45.9;60.5)|45.8984879107717|60.4843326596302|54.578299274
education_level: title|education_level|no|bd_17#inc_2016_2021|25-64|partner|1||||
education_level: long_education|education_level|no|bd_17#inc_2016_2021|25-64|partner|1|162 (28.5)|28.5211267605633||162
education_level: medium_education|education_level|no|bd_17#inc_2016_2021|25-64|partner|1|256 (45.1)|45.0704225352112||256
education_level: no_education|education_level|no|bd_17#inc_2016_2021|25-64|partner|1|33 (5.8)|5.80985915492957||33
education_level: short_education|education_level|no|bd_17#inc_2016_2021|25-64|partner|1|117 (20.6)|20.5985915492957||117
__n|__n|no|bd_17#prev_2021|25-64|partner|0|799 (100.0)|100||799
male|male|no|bd_17#prev_2021|25-64|partner|0|361 (45.2)|45.1814768460575||361
cci_g: title|cci_g|no|bd_17#prev_2021|25-64|partner|0||||
cci_g: +3|cci_g|no|bd_17#prev_2021|25-64|partner|0|21 (2.6)|2.62828535669587||21
cci_g: 0|cci_g|no|bd_17#prev_2021|25-64|partner|0|676 (84.6)|84.6057571964956||676
cci_g: 1-2|cci_g|no|bd_17#prev_2021|25-64|partner|0|102 (12.8)|12.7659574468085||102
age_index|age_index|no|bd_17#prev_2021|25-64|partner|0|53.1 (44.1;59.3)|44.0901639344262|59.3232876712328|53.054794521
education_level: title|education_level|no|bd_17#prev_2021|25-64|partner|0||||
education_level: long_education|education_level|no|bd_17#prev_2021|25-64|partner|0|249 (31.2)|31.1639549436796||249
education_level: medium_education|education_level|no|bd_17#prev_2021|25-64|partner|0|381 (47.7)|47.6846057571965||381
education_level: no_education|education_level|no|bd_17#prev_2021|25-64|partner|0|32 (4.0)|4.00500625782227||32
education_level: short_education|education_level|no|bd_17#prev_2021|25-64|partner|0|137 (17.1)|17.1464330413016||137
__n|__n|no|bd_17#prev_2021|25-64|partner|1|799 (100.0)|100||799
male|male|no|bd_17#prev_2021|25-64|partner|1|358 (44.8)|44.8060075093867||358
cci_g: title|cci_g|no|bd_17#prev_2021|25-64|partner|1||||
cci_g: +3|cci_g|no|bd_17#prev_2021|25-64|partner|1|23 (2.9)|2.87859824780976||23
cci_g: 0|cci_g|no|bd_17#prev_2021|25-64|partner|1|646 (80.9)|80.8510638297872||646
cci_g: 1-2|cci_g|no|bd_17#prev_2021|25-64|partner|1|130 (16.3)|16.270337922403||130
age_index|age_index|no|bd_17#prev_2021|25-64|partner|1|53.5 (43.7;59.5)|43.6931506849315|59.5232876712328|53.471232877
education_level: title|education_level|no|bd_17#prev_2021|25-64|partner|1||||
education_level: long_education|education_level|no|bd_17#prev_2021|25-64|partner|1|214 (26.8)|26.7834793491864||214
education_level: medium_education|education_level|no|bd_17#prev_2021|25-64|partner|1|399 (49.9)|49.9374217772215||399
education_level: no_education|education_level|no|bd_17#prev_2021|25-64|partner|1|30 (3.8)|3.75469336670838||30
education_level: short_education|education_level|no|bd_17#prev_2021|25-64|partner|1|156 (19.5)|19.5244055068836||156
__n|__n|no|bd_18#inc_2016_2021|25-64|partner|0|2,044 (100.0)|100||2044
male|male|no|bd_18#inc_2016_2021|25-64|partner|0|979 (47.9)|47.8962818003913||979
cci_g: title|cci_g|no|bd_18#inc_2016_2021|25-64|partner|0||||
cci_g: +3|cci_g|no|bd_18#inc_2016_2021|25-64|partner|0|47 (2.3)|2.29941291585127||47
cci_g: 0|cci_g|no|bd_18#inc_2016_2021|25-64|partner|0|1,681 (82.2)|82.2407045009784||1681
cci_g: 1-2|cci_g|no|bd_18#inc_2016_2021|25-64|partner|0|316 (15.5)|15.4598825831702||316
age_index|age_index|no|bd_18#inc_2016_2021|25-64|partner|0|55.9 (49.4;61.5)|49.4173216558125|61.4881053971105|55.901639344
education_level: title|education_level|no|bd_18#inc_2016_2021|25-64|partner|0||||
education_level: long_education|education_level|no|bd_18#inc_2016_2021|25-64|partner|0|588 (28.8)|28.7671232876712||588
education_level: medium_education|education_level|no|bd_18#inc_2016_2021|25-64|partner|0|1,021 (50.0)|49.9510763209393||1021
education_level: no_education|education_level|no|bd_18#inc_2016_2021|25-64|partner|0|70 (3.4)|3.42465753424657||70
education_level: short_education|education_level|no|bd_18#inc_2016_2021|25-64|partner|0|365 (17.9)|17.8571428571428||365
__n|__n|no|bd_18#inc_2016_2021|25-64|partner|1|2,044 (100.0)|100||2044
male|male|no|bd_18#inc_2016_2021|25-64|partner|1|986 (48.2)|48.238747553816||986
cci_g: title|cci_g|no|bd_18#inc_2016_2021|25-64|partner|1||||
cci_g: +3|cci_g|no|bd_18#inc_2016_2021|25-64|partner|1|60 (2.9)|2.93542074363992||60
cci_g: 0|cci_g|no|bd_18#inc_2016_2021|25-64|partner|1|1,664 (81.4)|81.4090019569471||1664
cci_g: 1-2|cci_g|no|bd_18#inc_2016_2021|25-64|partner|1|320 (15.7)|15.6555772994129||320
age_index|age_index|no|bd_18#inc_2016_2021|25-64|partner|1|56.0 (49.2;61.3)|49.1728160790478|61.2657159967063|56.021895351
education_level: title|education_level|no|bd_18#inc_2016_2021|25-64|partner|1||||
education_level: long_education|education_level|no|bd_18#inc_2016_2021|25-64|partner|1|526 (25.7)|25.7338551859099||526
education_level: medium_education|education_level|no|bd_18#inc_2016_2021|25-64|partner|1|1,033 (50.5)|50.5381604696673||1033
education_level: no_education|education_level|no|bd_18#inc_2016_2021|25-64|partner|1|78 (3.8)|3.81604696673189||78
education_level: short_education|education_level|no|bd_18#inc_2016_2021|25-64|partner|1|407 (19.9)|19.9119373776908||407
__n|__n|no|bd_18#prev_2021|25-64|partner|0|3,314 (100.0)|100||3314
male|male|no|bd_18#prev_2021|25-64|partner|0|1,845 (55.7)|55.6729028364514||1845
cci_g: title|cci_g|no|bd_18#prev_2021|25-64|partner|0||||
cci_g: +3|cci_g|no|bd_18#prev_2021|25-64|partner|0|81 (2.4)|2.44417622208811||81
cci_g: 0|cci_g|no|bd_18#prev_2021|25-64|partner|0|2,730 (82.4)|82.3777911888956||2730
cci_g: 1-2|cci_g|no|bd_18#prev_2021|25-64|partner|0|503 (15.2)|15.1780325890162||503
age_index|age_index|no|bd_18#prev_2021|25-64|partner|0|55.8 (49.1;61.4)|49.0575342465753|61.4054794520548|55.835616438
education_level: title|education_level|no|bd_18#prev_2021|25-64|partner|0||||
education_level: long_education|education_level|no|bd_18#prev_2021|25-64|partner|0|1,009 (30.4)|30.4465902232951||1009
education_level: medium_education|education_level|no|bd_18#prev_2021|25-64|partner|0|1,634 (49.3)|49.3059746529873||1634
education_level: no_education|education_level|no|bd_18#prev_2021|25-64|partner|0|126 (3.8)|3.80205190102595||126
education_level: short_education|education_level|no|bd_18#prev_2021|25-64|partner|0|545 (16.4)|16.4453832226916||545
__n|__n|no|bd_18#prev_2021|25-64|partner|1|3,314 (100.0)|100||3314
male|male|no|bd_18#prev_2021|25-64|partner|1|1,849 (55.8)|55.7936028968014||1849
cci_g: title|cci_g|no|bd_18#prev_2021|25-64|partner|1||||
cci_g: +3|cci_g|no|bd_18#prev_2021|25-64|partner|1|99 (3.0)|2.98732649366324||99
cci_g: 0|cci_g|no|bd_18#prev_2021|25-64|partner|1|2,669 (80.5)|80.5371152685576||2669
cci_g: 1-2|cci_g|no|bd_18#prev_2021|25-64|partner|1|546 (16.5)|16.4755582377791||546
age_index|age_index|no|bd_18#prev_2021|25-64|partner|1|56.0 (48.8;61.4)|48.7568306010929|61.3534246575342|56.035519126
education_level: title|education_level|no|bd_18#prev_2021|25-64|partner|1||||
education_level: long_education|education_level|no|bd_18#prev_2021|25-64|partner|1|790 (23.8)|23.8382619191309||790
education_level: medium_education|education_level|no|bd_18#prev_2021|25-64|partner|1|1,710 (51.6)|51.5992757996379||1710
education_level: no_education|education_level|no|bd_18#prev_2021|25-64|partner|1|104 (3.1)|3.13820156910078||104
education_level: short_education|education_level|no|bd_18#prev_2021|25-64|partner|1|710 (21.4)|21.4242607121303||710
__n|__n|no|bd_19#inc_2016_2021|25-64|partner|0|3,369 (100.0)|100||3369
male|male|no|bd_19#inc_2016_2021|25-64|partner|0|2,518 (74.7)|74.7402790145443||2518
cci_g: title|cci_g|no|bd_19#inc_2016_2021|25-64|partner|0||||
cci_g: +3|cci_g|no|bd_19#inc_2016_2021|25-64|partner|0|28 (0.8)|0.83110715345799||28
cci_g: 0|cci_g|no|bd_19#inc_2016_2021|25-64|partner|0|3,121 (92.6)|92.6387652122291||3121
cci_g: 1-2|cci_g|no|bd_19#inc_2016_2021|25-64|partner|0|220 (6.5)|6.53012763431285||220
age_index|age_index|no|bd_19#inc_2016_2021|25-64|partner|0|37.3 (30.8;45.8)|30.8273972602739|45.7561643835616|37.337098585
education_level: title|education_level|no|bd_19#inc_2016_2021|25-64|partner|0||||
education_level: long_education|education_level|no|bd_19#inc_2016_2021|25-64|partner|0|1,151 (34.2)|34.1644404867913||1151
education_level: medium_education|education_level|no|bd_19#inc_2016_2021|25-64|partner|0|1,502 (44.6)|44.5829623033541||1502
education_level: no_education|education_level|no|bd_19#inc_2016_2021|25-64|partner|0|177 (5.3)|5.25378450578806||177
education_level: short_education|education_level|no|bd_19#inc_2016_2021|25-64|partner|0|539 (16.0)|15.9988127040664||539
__n|__n|no|bd_19#inc_2016_2021|25-64|partner|1|3,369 (100.0)|100||3369
male|male|no|bd_19#inc_2016_2021|25-64|partner|1|2,521 (74.8)|74.8293262095577||2521
cci_g: title|cci_g|no|bd_19#inc_2016_2021|25-64|partner|1||||
cci_g: +3|cci_g|no|bd_19#inc_2016_2021|25-64|partner|1|36 (1.1)|1.06856634016028||36
cci_g: 0|cci_g|no|bd_19#inc_2016_2021|25-64|partner|1|3,057 (90.7)|90.7390917186108||3057
cci_g: 1-2|cci_g|no|bd_19#inc_2016_2021|25-64|partner|1|276 (8.2)|8.19234194122885||276
age_index|age_index|no|bd_19#inc_2016_2021|25-64|partner|1|37.4 (30.7;45.8)|30.7318961000074|45.8054794520548|37.378082192
education_level: title|education_level|no|bd_19#inc_2016_2021|25-64|partner|1||||
education_level: long_education|education_level|no|bd_19#inc_2016_2021|25-64|partner|1|863 (25.6)|25.615909765509||863
education_level: medium_education|education_level|no|bd_19#inc_2016_2021|25-64|partner|1|1,577 (46.8)|46.809142178688||1577
education_level: no_education|education_level|no|bd_19#inc_2016_2021|25-64|partner|1|81 (2.4)|2.40427426536064||81
education_level: short_education|education_level|no|bd_19#inc_2016_2021|25-64|partner|1|848 (25.2)|25.1706737904422||848
__n|__n|no|bd_19#prev_2021|25-64|partner|0|20,971 (100.0)|100||20971
male|male|no|bd_19#prev_2021|25-64|partner|0|15,963 (76.1)|76.1194029850746||15963
cci_g: title|cci_g|no|bd_19#prev_2021|25-64|partner|0||||
cci_g: +3|cci_g|no|bd_19#prev_2021|25-64|partner|0|200 (1.0)|0.95369796385484||200
cci_g: 0|cci_g|no|bd_19#prev_2021|25-64|partner|0|19,052 (90.8)|90.8492680368127||19052
cci_g: 1-2|cci_g|no|bd_19#prev_2021|25-64|partner|0|1,719 (8.2)|8.19703399933241||1719
age_index|age_index|no|bd_19#prev_2021|25-64|partner|0|40.8 (33.4;50.0)|33.4438356164383|50.0438356164383|40.773224044
education_level: title|education_level|no|bd_19#prev_2021|25-64|partner|0||||
education_level: long_education|education_level|no|bd_19#prev_2021|25-64|partner|0|7,254 (34.6)|34.5906251490153||7254
education_level: medium_education|education_level|no|bd_19#prev_2021|25-64|partner|0|9,397 (44.8)|44.80949883172||9397
education_level: no_education|education_level|no|bd_19#prev_2021|25-64|partner|0|1,238 (5.9)|5.9033903962615||1238
education_level: short_education|education_level|no|bd_19#prev_2021|25-64|partner|0|3,082 (14.7)|14.6964856230031||3082
__n|__n|no|bd_19#prev_2021|25-64|partner|1|20,971 (100.0)|100||20971
male|male|no|bd_19#prev_2021|25-64|partner|1|15,911 (75.9)|75.8714415144723||15911
cci_g: title|cci_g|no|bd_19#prev_2021|25-64|partner|1||||
cci_g: +3|cci_g|no|bd_19#prev_2021|25-64|partner|1|308 (1.5)|1.46869486433646||308
